Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
전강후약,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,0.981376115755462,False
이산이아닌가벼,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
찬티들 공매 알바 있으니 조심,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.98252719373471,True
세계 원탑,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.9190668242787573,False
참나,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
양심있음,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
횡보한다고 사고팔지 말아라,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.9179005847718004,False
아 욕 나오네,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
안간다,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.7711687872935936,False
중요한 것은 꺾이지 않는 마음,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,True
금요일 마지막에 추미애 했는데,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.7964841478020003,False
한미약품은 제약주로 평가받아서 졸라 저평가지,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,0.9858621523758271,False
한미약품 기술수출 소식 나오나 MASH 삼중,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
연말 금리인하로 분위기 바뀌고 있어요,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.9724614465869361,False
콩가루는,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.9827934411011439,False
L O에 대해 쳇지피티와 얘기를 나눠봤슴닷,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
News,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
차단기능 굿,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.9416391224450383,False
꼴에 분석한다고 이거보고 들어온 애들 있을거다,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
키트루다,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
외국인 기관 매수,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,True
신용잔고 더 늘어남,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
바이오주는 오늘 오른 거 많은데,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.9048747824158833,False
한미반도체 ai거품론으로 떡락,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
고점대비 정확히,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.8112148053977961,False
미 선물 뻘겋게 오른다,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
년 말까지 주가만원은 무난히 갈듯,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
한미약품 면역항암제 HM 미국 임,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,1.0,True
흐 어쩌다 비만꼴찌주에 낚여서,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
다음주에 삼성바이오로직스 형님 돌아온다,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.9344830615453303,False
한미약품 반도체 진출,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
사기주가 이만큼이나 간게 대단치 월대비 한사,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.976585349639693,False
진짜 약한 종목이네 제약 바이오의 끄트머리주,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,1.0,False
하나증권 제약 바이오 Top Pick,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,True
폭락 좋은점,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
펩트론도 이만큼은 안떨어졌다,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,0.9272670951232391,False
추매,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
프리장에서 원하는 목표수량 채웠슴닷,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
반도체 떨어지면 같이 떨어지노,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.8608103322354437,False
완벽한 하락추세네,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.8992916818383141,False
가장큰 악재는 마이 올랐다,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
대신증권 제약 바이오 Top Pick,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,True
오늘밤 다우 나스닥 이상 폭등 예상,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,True
나 이거 왜 원에 샀지,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.8856088469847091,False
한미비만치료제는 제일쓰레기인듯,2,2_한미약품_evoke_미국_근손실,"['한미약품', 'evoke', '미국', '근손실', '임상', '제약', '비만치료제로', '끄트머리주', '독감', '근육']","['한미약품 면역항암제 HM 미국 임', '월일 Evoke Evoke 임상 상 결', '단독 한미약품 근육 증가 비만약 미국 임']",한미약품 - evoke - 미국 - 근손실 - 임상 - 제약 - 비만치료제로 - 끄트머리주 - 독감 - 근육,1.0,False
KB증권 Top Pick 한미,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
한미약픔 속보,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,0.8452028921374161,False
뭐하는거지,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
ETF보다 못가네,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
에구 바보주식,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
내 당뇨병 치료해 주세요,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
드디어 엄민용 신한투자증권 리포트 신규 편,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
엔비디아,1,1_매수_기관_외국인_고려,"['매수', '기관', '외국인', '고려', '꺾이지', '고민된다', '고점대비', '기회', '대웅제약', '대기중']","['중요한 것은 꺾이지 않는 마음', '외국인 매수', '외국인 기관 매수']",매수 - 기관 - 외국인 - 고려 - 꺾이지 - 고민된다 - 고점대비 - 기회 - 대웅제약 - 대기중,1.0,False
미장 비만관련주는 꽤올랐는데,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,1.0,False
앱토즈 자회사 편입이라니,0,0_오늘_나스닥_있으니_찬티들,"['오늘', '나스닥', '있으니', '찬티들', '추미애', '이거', '개미', '아침에', '매수', '간게']","['오늘밤 다우 나스닥 이상 폭등 예상', '찬티들 공매 알바 있으니 조심', '윗꼬리 개미 입성 이거 아 골로 가는 공식']",오늘 - 나스닥 - 있으니 - 찬티들 - 추미애 - 이거 - 개미 - 아침에 - 매수 - 간게,0.9239901594893207,False
미장 바이오 폭등,-1,-1_바이오_한미약품_top_만원,"['바이오', '한미약품', 'top', '만원', '제약', '오늘', 'pick', '월요일', '폭락', 'mash']","['NH투자증권 제약 바이오 Top Pic', '대신증권 제약 바이오 Top Pick', '하나증권 제약 바이오 Top Pick']",바이오 - 한미약품 - top - 만원 - 제약 - 오늘 - pick - 월요일 - 폭락 - mash,0.0,False
