Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
전년동기대비 실적이 줄었는데 이유 설명은,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
실적은 영,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
사악한 악마화된 사고처리,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
잘 먹고 갑니다가,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
뭔가 오를 느낌입니다,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
와 장난까나,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
경기방어주 맞냐,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
반갑습니다 삼성화재를 만원대 팔고,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8766046607660666,False
일희일비할필요가 없는 금융주에,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
돔향챠,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
내가 파니까 오르네,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
모간이,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
장 요약 배당주 투자 관,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
올랐네,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
찍어주세요,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
삼성화재 우선주,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,1.0,False
국가에 돈이 없다 주식 횡재세 도입해,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
JP모건 코스피 목표치,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
년전에 싸길래 주 샀었는에,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
보유하세요,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
지수 끝물인가,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
저는 그래도 믿고 계속 모아갈랍니다,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
대한민국 최고의 주식 삼성화재,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8714708663012679,False
사 삼성 메리츠 DB 분기 실적 예,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.850738897928903,False
AI 요약 삼성화재해상보험의 타법인 주,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
SKT 사이버 보험 인수는,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
빠지는 이유 사모쪽 위험성 높아져서,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
과도하게 빠진이유가,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
과다하게 보험금 타먹어,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
가상화폐 폭락 유럽장 폭락 나스닥 선물 폭,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
힘들때 짐이 되는 삼성화재,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,1.0,False
FOMO오기 딱 좋은 주식이죠잉,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
다른 주식들,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,0.8913914704494336,False
진심 한결 같은 주식,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,0.8866084044171633,False
물타기로,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
이 주식은 완전 소외주인가요,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
나스닥 폭락으로,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
삼성 늬수,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8707906946470969,False
삼성화재해상보험의 타법인 주식 및 출자증권,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8728914260283475,False
주주 배당을 할게 아니라,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
최신AI가 분석한 삼성화재 분석내용,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8463341468570974,False
너무올랐어,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
장 요약 지급여력비율 상승 자,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
배당도 좋은 주식을,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
지수가 오르나 내리나 한결같이 빼네,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
손보 사 분기 실적비교 주주환원,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
너무 좋은회사인데,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
하이닉스는 그간,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
지수 오를때 안가고 내릴때 쳐빠지고,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
주가에 반대로 가는 이유가 있나요,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,0.9298594110298857,False
빨간불만 나오면 신경질적으로,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
손보 사 분기 비교 투자손익편 년,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
손보 사 분기 일반 자동차보험손익 비교,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
손보 사 분기 장기보험손익 비교 년차,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
삼성화재 심층분석 현상황정리,1,1_삼성화재_삼성화재를_분기_삼성,"['삼성화재', '삼성화재를', '분기', '삼성', '보험', '컨콜', '리뷰', '사겠다던', '핵심종목', '만원에']","['삼성화재 분기 컨콜 리포트 리뷰 년', '삼성화재', '삼성화재 굿']",삼성화재 - 삼성화재를 - 분기 - 삼성 - 보험 - 컨콜 - 리뷰 - 사겠다던 - 핵심종목 - 만원에,0.8931855219553908,False
넥스트에 파는 모지리들아,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
지금 넥스트에서 싸게 사면되것네,0,0_대주주_양도세_손보_분기,"['대주주', '양도세', '손보', '분기', '비교', '청원', '요약', '실적이', '코스피', '폐지']","['대주주 양도세 하향 반대 청원', '국민청원 억 대주주 양도세 폐지 동', '억 대주주 양도세 폐지 국민청원 동의 요']",대주주 - 양도세 - 손보 - 분기 - 비교 - 청원 - 요약 - 실적이 - 코스피 - 폐지,1.0,False
