Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
시초가를 흔드니까,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
개미 주 대량매도 외인,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
미수 다 털렸어,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
뭐야,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
원 정도로 계산하면,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.8820579026586673,False
너무 빠지네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
얘는,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
서부,1,1_대한전선_뒤통수_년전_구멍가계,"['대한전선', '뒤통수', '년전', '구멍가계', '개잡주', '대한', '옥순이', '예언', '세력의', '심리']","['세력의 심리', '년전 옥순이', '뒤통수 치는 대한전선']",대한전선 - 뒤통수 - 년전 - 구멍가계 - 개잡주 - 대한 - 옥순이 - 예언 - 세력의 - 심리,1.0,False
자 준비된 호재 주세요빨리,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
모건이 오후장에만 만주 매수했네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
씩 야금야금 쳐내리누,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.8908855395583505,False
회복을 못 했네요,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
이번주 좀올라 손절기회라도 줄지 궁금하다,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
마감,1,1_대한전선_뒤통수_년전_구멍가계,"['대한전선', '뒤통수', '년전', '구멍가계', '개잡주', '대한', '옥순이', '예언', '세력의', '심리']","['세력의 심리', '년전 옥순이', '뒤통수 치는 대한전선']",대한전선 - 뒤통수 - 년전 - 구멍가계 - 개잡주 - 대한 - 옥순이 - 예언 - 세력의 - 심리,0.8984663199505496,False
몇일째하락만하는거니,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9214607097660077,False
돈이 없는게,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
개한이는,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
고점대비 빠지면 담아야지,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
Cb물량 천만주 카운트다운에 리픽싱도 걸려있네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
모건스탠리 만주 순매수,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9676183480591309,False
금요일 폭락 시키고 오늘 낙폭을 만회 하지 못,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9097054543412721,True
매도물량이 끝없이 나오네,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
성투하시길 만 먹고 갑니다 찝찝하네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
외국인따라 매수하는데,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
신한을 비롯한 공매 세력들,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
외인 프로그램 신한,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,True
자 슬슬,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
대한전선 리포트 유투버 어제 까지 만원 간,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
지금부터 우리의 대한열차 출발 합니다,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
줍다가 올라가 버리네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
원 지키면 상승한다,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
환율 오르니까,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
하루에 프로씩 꾸준하게 빼네 올릴땐얼마나힘들,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
부터 이삭줍기 하는데,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9284610475394851,False
일날 반등하고 치고 올라갈줄 알았더만,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
아직들고 있는사람 없지,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9291183382490878,False
내일은 심각하게 박살나는 시장이 될듯합니다,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
상한가,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
걱정마세요,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
원짜리 만주 상장으로 하락,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
kb 정체가 뭐냐,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.8895436956618132,False
아침에 잘던졌네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9096216214290308,False
돌아온 외인,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
나도 손실 중인데,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
원까지 열어둬라 진짜 개망이,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
대한전선 일 연속 하락,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,True
조만간 숏커버 나올수 있는 구간 돌입,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
호남기업맞네,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
이제 호흡기 떼는거냐,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
오늘 사려고 했는데,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
두산에너빌리티,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
오만,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
글쓴거보렴,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9499068742532144,False
아이고 가온보다,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,0.9595048870612017,False
외국인 사는건,-1,-1_외인_대한전선_하락_만원,"['외인', '대한전선', '하락', '만원', '연속', '전기', '좋은', '신한', '시장이', '개미']","['외인 프로그램 양아치 신한', '외인 프로그램 신한', '대한전선 일 연속 하락']",외인 - 대한전선 - 하락 - 만원 - 연속 - 전기 - 좋은 - 신한 - 시장이 - 개미,0.0,False
역시 먹고나온 사람이 승자,0,0_이제_하한가_만주_금요일,"['이제', '하한가', '만주', '금요일', '배당', '이건', '상승', '사라', '안티들', '원까지']","['전라도 대한전선 월요일 하한가 대폭락', '금요일 폭락 시키고 오늘 낙폭을 만회 하지 못', '금요일 흐름봐서는 이제 대한전선']",이제 - 하한가 - 만주 - 금요일 - 배당 - 이건 - 상승 - 사라 - 안티들 - 원까지,1.0,False
