Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
주가가 불길하다 불길,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
수급의변화주목,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,1.0,False
개퍽 후 반등은 도 못하네,0,0_오늘_sor_개판인줄_개거품,"['오늘', 'sor', '개판인줄', '개거품', '걸어둔', '고점에서', '구매취소해줘야지', '그동안', '급락', '내리는']","['주문 실수한거 월욜 시초가에 쏟아지것네', '월요일 투주 해제 떨어지면 사시고 반등하', '그동안 혼자 버티고 상승하더만 급락 시키고']",오늘 - sor - 개판인줄 - 개거품 - 걸어둔 - 고점에서 - 구매취소해줘야지 - 그동안 - 급락 - 내리는,0.8464931434871744,False
주 월봉 차트 끝났네,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
금요일에,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
경계해야,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
좋은 회사는 맞는데,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
좀 더 활활,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
지금 못나가믄 힘들것같다,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
오늘은 붉은 월요일,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
폭등하겠네,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
주의예도 풀렷네,1,1_아까_이거_거품주를_내가깨지고,"['아까', '이거', '거품주를', '내가깨지고', '넥장에', '기분', '깨지겟는데', '다팔았는데', '더뺀다고', '된다']","['지지 못했네 우상향 실패', '아까 넥장에 다팔았는데', '이거 영어아인교 머라 읽는지 아려주시요']",아까 - 이거 - 거품주를 - 내가깨지고 - 넥장에 - 기분 - 깨지겟는데 - 다팔았는데 - 더뺀다고 - 된다,0.9616928031395435,False
오늘 내일이,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
Ms최고경자,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,1.0,False
전력주 슈퍼사이클 전력 없으면 AI칩,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
LS ELECTRIC 목표주가 분석 리포,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
금요일장 심하게 하락했으니,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
나스닥 상승,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
제발,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
먹은다개어내고 더뱉어냄,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
AI냐 노후 전력망 교체 수효냐,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
하락이 조금 심하기는 했어요 이제,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
변압기 하락 다음주 반등 ai 호재와,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
미증시 안정화 단계로 다시 상승기류,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
영업이익 천억짜리가,0,0_오늘_sor_개판인줄_개거품,"['오늘', 'sor', '개판인줄', '개거품', '걸어둔', '고점에서', '구매취소해줘야지', '그동안', '급락', '내리는']","['주문 실수한거 월욜 시초가에 쏟아지것네', '월요일 투주 해제 떨어지면 사시고 반등하', '그동안 혼자 버티고 상승하더만 급락 시키고']",오늘 - sor - 개판인줄 - 개거품 - 걸어둔 - 고점에서 - 구매취소해줘야지 - 그동안 - 급락 - 내리는,0.9569778381935978,False
엔비디아 ai버블론 허위,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
G정상회의 이재명대통령 ai기본사회,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,1.0,False
주원 액면분할 하자,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
엔비디아 에프터 상승으로 마감,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,0.9468213068359498,True
미증시 빨간불 마감,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
젤렌스키 이제 사생결단 임박이네요,1,1_아까_이거_거품주를_내가깨지고,"['아까', '이거', '거품주를', '내가깨지고', '넥장에', '기분', '깨지겟는데', '다팔았는데', '더뺀다고', '된다']","['지지 못했네 우상향 실패', '아까 넥장에 다팔았는데', '이거 영어아인교 머라 읽는지 아려주시요']",아까 - 이거 - 거품주를 - 내가깨지고 - 넥장에 - 기분 - 깨지겟는데 - 다팔았는데 - 더뺀다고 - 된다,0.9239445836067381,False
까지 갔다 마넌 가자,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
목욜 매도,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,True
그동안 혼자 버티고 상승하더만 급락 시키고,0,0_오늘_sor_개판인줄_개거품,"['오늘', 'sor', '개판인줄', '개거품', '걸어둔', '고점에서', '구매취소해줘야지', '그동안', '급락', '내리는']","['주문 실수한거 월욜 시초가에 쏟아지것네', '월요일 투주 해제 떨어지면 사시고 반등하', '그동안 혼자 버티고 상승하더만 급락 시키고']",오늘 - sor - 개판인줄 - 개거품 - 걸어둔 - 고점에서 - 구매취소해줘야지 - 그동안 - 급락 - 내리는,1.0,True
만원 못가면,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
뭔가 쎄하냐 이건,1,1_아까_이거_거품주를_내가깨지고,"['아까', '이거', '거품주를', '내가깨지고', '넥장에', '기분', '깨지겟는데', '다팔았는데', '더뺀다고', '된다']","['지지 못했네 우상향 실패', '아까 넥장에 다팔았는데', '이거 영어아인교 머라 읽는지 아려주시요']",아까 - 이거 - 거품주를 - 내가깨지고 - 넥장에 - 기분 - 깨지겟는데 - 다팔았는데 - 더뺀다고 - 된다,1.0,False
오늘의 공매 현황,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
공매세력은 우리보다 정보력 빠르다,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
엔비디아 상승중,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,0.9053361831995536,False
LS일렉 월 데이터센터향 수주,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
이게 실화냐,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
아까 왜 폭등한거야,1,1_아까_이거_거품주를_내가깨지고,"['아까', '이거', '거품주를', '내가깨지고', '넥장에', '기분', '깨지겟는데', '다팔았는데', '더뺀다고', '된다']","['지지 못했네 우상향 실패', '아까 넥장에 다팔았는데', '이거 영어아인교 머라 읽는지 아려주시요']",아까 - 이거 - 거품주를 - 내가깨지고 - 넥장에 - 기분 - 깨지겟는데 - 다팔았는데 - 더뺀다고 - 된다,0.9435070863366779,False
호반이 팔았댜,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
야드라,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
월요일 투주 해제 떨어지면 사시고 반등하,0,0_오늘_sor_개판인줄_개거품,"['오늘', 'sor', '개판인줄', '개거품', '걸어둔', '고점에서', '구매취소해줘야지', '그동안', '급락', '내리는']","['주문 실수한거 월욜 시초가에 쏟아지것네', '월요일 투주 해제 떨어지면 사시고 반등하', '그동안 혼자 버티고 상승하더만 급락 시키고']",오늘 - sor - 개판인줄 - 개거품 - 걸어둔 - 고점에서 - 구매취소해줘야지 - 그동안 - 급락 - 내리는,1.0,True
월요일,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
나스닥선물 급등,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
아 열받아,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
엔비디아,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,1.0,True
누가좀 말려줘요,-1,-1_너무_어제_전력주_오늘,"['너무', '어제', '전력주', '오늘', '미증시', '마넌', '상승', '나스닥', '그득', '팔고']","['어제 신고가 달성하고 오늘 폭락', '전력주 년 황금기 왔다 전력주 슈', '어제 상승 갭이 너무 커서 팔고 나왔다']",너무 - 어제 - 전력주 - 오늘 - 미증시 - 마넌 - 상승 - 나스닥 - 그득 - 팔고,0.0,False
장투해서 배당이나 받아야겠다,0,0_오늘_sor_개판인줄_개거품,"['오늘', 'sor', '개판인줄', '개거품', '걸어둔', '고점에서', '구매취소해줘야지', '그동안', '급락', '내리는']","['주문 실수한거 월욜 시초가에 쏟아지것네', '월요일 투주 해제 떨어지면 사시고 반등하', '그동안 혼자 버티고 상승하더만 급락 시키고']",오늘 - sor - 개판인줄 - 개거품 - 걸어둔 - 고점에서 - 구매취소해줘야지 - 그동안 - 급락 - 내리는,1.0,False
더 까라,3,3_경계해야_기자리겠슴더_개미_개미살려,"['경계해야', '기자리겠슴더', '개미', '개미살려', '한동안', '활활', '종가에', '종가에들어가라', '야드라', '제발']","['목욜 매도', '프로 입 쩍 벌리고 기자리겠슴더', '이게 개미 털기']",경계해야 - 기자리겠슴더 - 개미 - 개미살려 - 한동안 - 활활 - 종가에 - 종가에들어가라 - 야드라 - 제발,1.0,False
보유주식,2,2_엔비디아_미국선물_g정상회의_ai기본사회,"['엔비디아', '미국선물', 'g정상회의', 'ai기본사회', '꺼억억', '과하락', 'l자', 'ms최고경자', '수급의변화주목', '상승중']","['엔비디아', '현재 미국선물 폭등중', '엔비디아 에프터 상승으로 마감']",엔비디아 - 미국선물 - g정상회의 - ai기본사회 - 꺼억억 - 과하락 - l자 - ms최고경자 - 수급의변화주목 - 상승중,1.0,False
