Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
엄청 쳐올리길래 어제 전량 매도했는데,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
이정도면 작전이라해도,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
배당은,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,0.9846909828198763,False
손해보험주 전부 개 폭락이구나,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
처절하고만,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
와 실적 폭망이네,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
운이 좋은건지 나쁜건지,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
오전은 꼬시기 장난질 이었네,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
일단 튀어,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
db손보는 차 상법개정에,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
차 상법개정이 임박한 것 같네요,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
오너일가가 반드시 필독해야 하는데 부처님,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
뭔일 있냐,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
기관아 디비져 자라,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
앗 매도체결,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
이상 상승했어요,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
올라가자,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
DB손해보험,1,1_보험_분기_db손해보험_리뷰,"['보험', '분기', 'db손해보험', '리뷰', '년차', '실적', '손보', '기후위기', '금융당국', '맞물린']","['손보 사 분기 장기보험손익 비교 년차', '손보 사 분기 실적 보험손익편 년차', 'DB손해보험 년 분기 실적 배당 리뷰']",보험 - 분기 - db손해보험 - 리뷰 - 년차 - 실적 - 손보 - 기후위기 - 금융당국 - 맞물린,0.8961580900272735,False
찬바람 불면 배당주를 매수해라,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
좀 더 빠지자,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
보험 은행은 죽은 주식이여,1,1_보험_분기_db손해보험_리뷰,"['보험', '분기', 'db손해보험', '리뷰', '년차', '실적', '손보', '기후위기', '금융당국', '맞물린']","['손보 사 분기 장기보험손익 비교 년차', '손보 사 분기 실적 보험손익편 년차', 'DB손해보험 년 분기 실적 배당 리뷰']",보험 - 분기 - db손해보험 - 리뷰 - 년차 - 실적 - 손보 - 기후위기 - 금융당국 - 맞물린,1.0,False
이 종자는 뮙니까,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
이 불장에 혼자 마이너스네,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,0.9611420414658564,False
민주당에서 자사주 소각 의무화 드라이브까지 건다,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
계속 빠지는 이유,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
오호통재라,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
이젠 금융주다,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
혁신하라,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,0.9182584909486878,False
사 삼성 메리츠 DB 분기 실적 예측,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
현대해상,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
보험주도주가,1,1_보험_분기_db손해보험_리뷰,"['보험', '분기', 'db손해보험', '리뷰', '년차', '실적', '손보', '기후위기', '금융당국', '맞물린']","['손보 사 분기 장기보험손익 비교 년차', '손보 사 분기 실적 보험손익편 년차', 'DB손해보험 년 분기 실적 배당 리뷰']",보험 - 분기 - db손해보험 - 리뷰 - 년차 - 실적 - 손보 - 기후위기 - 금융당국 - 맞물린,1.0,False
너무 못가네,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
장 요약 산모관리 진단비 배타적,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
과도하게 빠져,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
올해는 태풍도 없고,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,0.8898922426813892,False
보험 사업은 매력적인 사업인 것 같습니다,1,1_보험_분기_db손해보험_리뷰,"['보험', '분기', 'db손해보험', '리뷰', '년차', '실적', '손보', '기후위기', '금융당국', '맞물린']","['손보 사 분기 장기보험손익 비교 년차', '손보 사 분기 실적 보험손익편 년차', 'DB손해보험 년 분기 실적 배당 리뷰']",보험 - 분기 - db손해보험 - 리뷰 - 년차 - 실적 - 손보 - 기후위기 - 금융당국 - 맞물린,0.9382052777424538,False
이 종목은 개미들도,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
걱정할 필요있나,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
인수 소식은 어떻게,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
주가반응이 없는걸 보니 호재가 아닌가벼,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,1.0,False
포르테그라 인수는 뭐 DB가 대기업이니 알아서,-1,-1_db손보_db_주가_전망,"['db손보', 'db', '주가', '전망', 'db손해보험', '경영권', '분쟁', '배당금', '분기', '고배당에']","['DB손보 경영권 분쟁 속 매각 가능성은', 'DB손해보험 주가 전망 및 배당금 분', 'DB손해보험 주가 전망 배당금 정']",db손보 - db - 주가 - 전망 - db손해보험 - 경영권 - 분쟁 - 배당금 - 분기 - 고배당에,0.0,False
DB손해보험이 The Fortegra Grou,0,0_자사주_소각_배당금_배당,"['자사주', '소각', '배당금', '배당', '배당소득', '분리과세', '계속', '어제', '분기', '금융주']","['자사주 소각 년도 긴데', '삭제된 게시물의 답글 자사주 소각 안한다 뉴스', '배당 분리과세 자사주 소각 관련 차 상법']",자사주 - 소각 - 배당금 - 배당 - 배당소득 - 분리과세 - 계속 - 어제 - 분기 - 금융주,0.952583291670959,False
최신AI가 분석한 DB손해보험 분석내용,1,1_보험_분기_db손해보험_리뷰,"['보험', '분기', 'db손해보험', '리뷰', '년차', '실적', '손보', '기후위기', '금융당국', '맞물린']","['손보 사 분기 장기보험손익 비교 년차', '손보 사 분기 실적 보험손익편 년차', 'DB손해보험 년 분기 실적 배당 리뷰']",보험 - 분기 - db손해보험 - 리뷰 - 년차 - 실적 - 손보 - 기후위기 - 금융당국 - 맞물린,1.0,False
